,NAME,RA,DEC,Class,SC_EP_8_FLUX,SC_EP_5_FLUX,SC_EP_4_FLUX,SC_EP_3_FLUX,SC_EP_2_FLUX,SC_FVAR,SC_DET_ML,G,BP,RP,J,H,K,W1,W2,W3
10574,CV J181948.9-251837,274.95412000000005,-25.31047,CV,1.1625006e-14,5.7610548e-15,2.3058797e-15,1.5681075e-15,1.7275518e-16,,11.52569,19.975101000000002,19.805796,18.713176999999998,,,,,,
10575,CV J151955.4-250025,229.98096,-25.00703,CV,2.240625e-13,3.272638e-14,7.303028e-14,5.870877500000001e-14,5.6639165000000004e-14,0.08227013,37977.77,16.473705,16.497602,16.329603,16.191,15.585999999999999,15.392999999999999,14.249,13.811,12.069
10576,CV J171236.4-241444,258.15179,-24.24575,CV,4.7710415e-11,2.8840676e-11,1.1085539e-11,4.2313474999999995e-12,2.3730907000000007e-12,0.19228157,727237.6,14.058167999999998,14.214018,13.679267999999999,13.482000000000001,13.209000000000001,13.025,12.408,12.073,10.57
10577,CV J092907.0-240505,142.27933000000004,-24.08483,CV,7.0858704e-14,2.4737931e-14,1.6800363000000006e-14,1.3056424999999998e-14,8.635857e-15,0.51885873,226.7075,17.200876,17.25935,16.820107,,,,15.389000000000001,14.658,12.512
10578,CV J183043.2-240108,277.68038,-24.01914,CV,2.0836426000000002e-10,5.299483e-12,1.0540746000000001e-11,1.6868638e-11,9.289173e-11,0.26532537,5611930.0,14.08866,15.82371,12.753362,9.826,8.772,8.257,7.88,7.888,7.355
10579,CV J183602.7-235524,279.01133,-23.9235,CV,3.1890838e-14,1.3488374999999999e-14,9.354335e-15,5.536203000000001e-15,2.5999763e-15,,159.7553,18.655248999999998,,,14.503,14.206,13.745999999999999,,,
10580,CV J131246.4-232132,198.1935,-23.35908,CV,1.1503388e-12,2.7176484e-13,2.5202437e-13,2.2825936e-13,2.354215000000001e-13,0.2132972,49139.42,17.603907,17.695787,17.418039999999998,,,,16.799,15.927,12.797
10581,CV J083305.7-224832,128.27392,-22.80894,CV,3.3016174e-12,2.0371304e-12,6.831196299999998e-13,3.0292416e-13,1.5654470000000004e-13,0.39554334,37963.18,16.784315,17.161070000000002,16.318548,15.312999999999999,14.952,14.833,14.948,14.744000000000002,12.64
10582,CV J031413.2-223543,48.55525,-22.59536,CV,1.0978485499999999e-13,1.0010808e-14,2.6950528000000004e-14,3.3586737e-14,2.8537912e-14,0.499811,7944.732,18.16056,18.212097,18.128475,17.212,15.668,15.37,14.187999999999999,13.529000000000002,11.44
10583,CV J190721.8-204650,286.8411200000001,-20.78064,CV,2.919433400000001e-11,1.9292242999999998e-11,5.9964434e-12,1.9772445e-12,1.1386191000000001e-12,0.2104293,541602.6,13.985795000000001,14.453373999999998,13.330259,12.514000000000001,12.008,11.825,11.92,11.795,11.254000000000001
10584,CV J100734.6-201732,151.89433,-20.29233,CV,4.998252200000001e-12,2.5765436e-13,7.798156e-14,5.3061210000000006e-14,4.9040584e-13,0.33139270000000004,155348.3,18.034475,18.167627,17.117770999999998,16.304000000000002,15.63,15.219000000000001,15.187000000000001,14.659,12.245
10585,CV J100211.7-192537,150.54879,-19.42706,CV,9.10748e-13,3.415400000000001e-13,1.4612813e-13,6.250706e-14,9.098324e-14,0.47775325,8448.461,18.04603,17.738745,17.910639,,,,16.412,15.825,12.728
10586,CV J173159.8-191356,262.99917,-19.23222,CV,6.956447e-12,4.2842005999999986e-12,1.3881704e-12,6.073539000000002e-13,5.2782073e-13,0.16027345,333890.3,17.037976999999998,17.509518,16.370520000000003,15.36,14.877,14.405999999999999,,,
10587,CV J081506.7-190317,123.77825,-19.05494,CV,4.459603e-14,3.4798456000000003e-15,1.3070478e-14,1.202239e-14,5.794414699999999e-15,2.0750713,382.0524,15.954804000000001,16.10183,15.545928,15.552999999999999,14.913,14.544,13.735999999999999,13.231,11.769
10588,CV J162230.8-175244,245.62838,-17.87892,CV,2.7741753000000003e-11,6.4340585000000005e-15,1.4905573999999995e-14,4.263281e-13,9.116356e-12,0.1635448,8022138.0,18.130329999999997,18.421689999999998,17.502104,16.792,16.387,15.245,13.208,13.365,11.423
10589,CV J173215.1-161521,263.06308,-16.256,CV,2.7381827000000003e-12,1.6900401000000002e-12,7.762646e-13,1.8869815e-13,7.056021599999998e-14,0.36237556,16809.88,13.856501000000002,13.960598000000001,13.619154,13.329,13.229000000000001,13.116,14.072000000000001,14.022,11.892999999999999
10590,CV J153553.1-141312,233.97125,-14.22003,CV,2.038794e-12,6.655011e-13,5.5871605e-13,4.381004e-13,2.6846420000000005e-13,0.13232283,40754.04,13.6031,13.540876,13.693954999999999,13.797,13.869000000000002,13.863,13.853,13.75,12.293
10591,CV J105010.8-140436,162.545,-14.07692,CV,5.1480895e-13,1.1869448e-13,1.2731232e-13,1.0389088999999999e-13,1.0957886000000001e-13,0.31518528,10511.73,17.13874,17.197517,17.091293,16.74,16.195999999999998,15.735999999999999,15.498,15.032,12.546
10592,CV J001124.7-112843,2.85321,-11.47867,CV,1.5916225e-11,5.870607e-12,4.219157e-12,2.9102465e-12,2.0017378000000003e-12,0.13628176,411874.9,13.479814000000001,13.720854000000001,12.983431,11.075,10.931,10.823,11.149000000000001,11.01,10.620999999999999
10593,CV J031032.7-094506,47.63646,-9.75169,CV,1.1358545999999997e-13,4.4006342999999996e-14,3.1906277999999995e-14,1.9400644e-14,1.3304353999999998e-14,0.3453078,1015.711,19.870576999999997,19.704712,19.486366,,,,,,
10594,CV J020052.2-092431,30.21767,-9.40878,CV,1.2160422e-13,4.6507092999999995e-14,3.3146042e-14,1.4363783000000005e-14,1.3308372499999999e-14,0.56052226,861.9417,16.799114000000003,16.68,16.97599,,,,16.923,16.734,12.53
10595,CV J013701.0-091234,24.25446,-9.20967,CV,1.9645774e-14,2.9009913e-15,2.3285194e-15,2.0508514000000007e-15,4.3941367e-15,,36.31345,18.279083,18.63926,17.638208,16.928,16.022000000000002,15.296,15.158,15.043,12.28
10596,CV J221755.3-082103,334.48079,-8.35106,CV,3.1795e-11,2.6914406e-11,4.347518e-12,2.7435714e-13,1.13165845e-13,0.46647733,536779.5,13.857713,13.7258,13.393541,12.872,12.745,12.508,12.456,12.216,11.642000000000001
10597,CV J175013.1-064228,267.55483,-6.70792,CV,7.468679500000002e-13,1.5187406000000001e-13,2.6736336e-14,1.0268062e-13,2.6189951999999996e-13,0.041102625,4917070.0,10.426011,11.440767999999998,9.383594,7.6370000000000005,6.858,6.5,6.1770000000000005,5.944,5.155
10598,CV J072647.1-064029,111.69625,-6.674860000000002,CV,5.5533015e-14,3.013316e-14,1.3994563e-14,6.3080445e-15,3.7412183e-15,0.05216778,622.4552,16.139359,16.266197000000002,15.768559,15.334000000000001,15.017000000000001,14.812000000000001,14.985,14.837,12.65
10599,CV J173021.9-055932,262.59125,-5.99225,CV,2.3846087e-11,1.4974002999999998e-11,4.4064552000000015e-12,1.3176375e-12,1.9752468000000003e-12,0.40444618,179055.1,15.833859,16.340017,15.140165,14.384,13.857999999999999,13.647,13.309000000000001,13.137,12.497
10600,CV J205017.8-053626,312.57433,-5.60744,CV,4.1447696e-12,2.1899047e-12,1.1359572e-12,4.7865314e-13,2.4393714e-13,0.556099,54590.95,,,,16.404,15.545,15.443,13.844000000000001,13.76,11.795
10601,CV J210758.2-051740,316.99258,-5.29447,CV,2.368977e-13,6.0684835e-14,4.5751838e-14,5.5421572000000006e-14,5.7612694e-14,1.1553068000000002,504487.1,16.434158,16.659828,15.872089,14.177,13.892999999999999,13.634,13.769,13.412,11.592
10602,CV J103946.9-050658,159.94579,-5.1161900000000005,CV,3.026925e-14,4.536069000000001e-15,9.414705e-15,8.054986e-15,7.917282e-15,0.59928364,583.1679,18.816778,19.113844,18.001987,16.476,15.548,15.390999999999998,13.87,13.472999999999999,11.638
10603,CV J050146.3-035920,75.44329,-3.98908,CV,6.716706999999998e-13,2.642175000000001e-13,1.0950339999999997e-13,4.544073e-14,3.504679e-14,1.0123156,2486.193,20.22815,19.900248,19.147382999999998,16.672,16.651,15.651,15.29,14.707,11.704
10604,CV J225517.9-031040,343.8249600000001,-3.17778,CV,4.7280728000000004e-11,3.2383526e-11,1.0668998e-11,2.6627103e-12,1.1482085e-12,0.5395718,1398585.0,13.202232999999998,13.2341,13.116747,13.459000000000001,13.305,13.088,12.780999999999999,12.655,11.269
10605,CV J124058.0-015919,190.24179,-1.98869,CV,9.241322e-14,1.8217206999999998e-14,2.4082466e-14,2.1491196e-14,1.5985226e-14,0.45233542,1821.639,19.570974,19.60412,19.547434,,,,,,
10606,CV J142701.5-012310,216.75663,-1.38619,CV,2.543665e-14,3.04176e-15,6.5883273e-15,6.08992e-15,5.365908e-15,0.47204956,207.3483,20.364397,20.256285000000002,20.437153,,,,,,
10607,CV J204009.1-005215,310.0381700000001,-0.8708600000000001,CV,1.3763607999999998e-11,2.0672006000000007e-12,2.3976984e-12,3.1821318999999998e-12,4.389901e-12,0.5949833000000001,585889.9,10.947426,11.457851,10.235035,9.459,8.917,8.773,8.645,8.558,7.817
10608,CV J221519.8-003257,333.8325,-0.5492199999999999,CV,4.345755e-14,1.0473265999999999e-14,1.889273e-14,7.855063e-15,2.1822724e-15,,45.93779,,,,,,,,,
10609,J015950.2+002342,29.95917,0.395,CV,2.8178265e-12,5.8749793e-13,5.100376e-13,5.022748999999998e-13,5.8017485e-13,0.18498570000000006,35342.09,16.39316,16.061787,15.423167999999999,14.065999999999999,13.088,12.014000000000001,10.79,9.792,6.3629999999999995
10610,CV J015543.4+002806,28.931,0.46844,CV,1.0135075999999998e-12,3.9564974e-13,2.6918932e-13,1.6864487e-13,1.1199373000000001e-13,0.9048565,2046.843,18.645325,18.840695999999998,17.846853,16.508,16.485,16.174,15.003,14.780999999999999,12.08
10611,CV J102347.6+003841,155.94867,0.64475,CV,4.6758144e-12,2.0357414e-12,9.727694e-13,4.998002999999999e-13,2.9717304e-13,0.63553685,1082017.0,16.232056,16.550129000000002,15.802442999999998,16.296,15.693,15.862,15.853,16.079,12.452
10612,CV J023322.6+005059,38.34421,0.8498899999999999,CV,1.5803250000000001e-13,4.578332e-14,4.3837936e-14,2.972652e-14,2.4941271e-14,0.40391436,1463.434,20.124348,20.316957000000002,19.907347,,,,17.654,16.503,12.585
10613,CV J003941.0+005427,9.92112,0.90769,CV,1.2980983e-14,0.0,5.1531973e-15,4.182993e-15,2.431904e-15,0.24200663,141.3909,20.75532,20.683847,20.390299,,,,17.381,16.24,11.843
10614,CV J051541.4+010440,78.92254,1.07789,CV,1.2761988e-12,9.216987e-14,6.0261387e-14,5.1625693e-14,1.1754546e-13,2.042605,115366.0,15.729835999999999,16.108648000000002,15.140512,14.222999999999999,13.662,13.512,13.255,12.985999999999999,11.652999999999999
10615,CV J223843.8+010820,339.6826200000001,1.13908,CV,8.2552135e-13,4.5625634e-13,2.330591e-13,8.282166e-14,3.928789e-14,0.29273927,14999.37,18.349535,18.44086,18.077965,,,,,,
10616,CV J144659.9+025330,221.74983,2.89178,CV,2.2898814e-12,1.3655044e-12,5.7266914e-13,2.1078276999999998e-13,9.8661585e-14,0.42750198,14423.01,17.808321,17.950808,17.451964999999998,,,,16.113,15.655999999999999,12.644
10617,CV J113826.8+032207,174.61178999999996,3.36864,CV,1.2136616000000001e-11,3.9966515e-12,2.9811223e-12,2.4494853e-12,1.7997351000000002e-12,0.12631468,341787.3,15.940135,16.058407,15.658118,14.770999999999999,14.335,13.825999999999999,13.53,13.165999999999999,11.81
10618,CV J094431.7+035805,146.13208,3.96822,CV,2.9431043e-12,1.050227e-12,7.783795e-13,5.452383e-13,3.971218e-13,0.18398906,106239.6,16.498155999999998,16.915321,15.485913,14.197000000000001,13.664000000000001,13.344000000000001,12.66,12.545,11.981
10619,CV J090628.2+052656,136.61771000000002,5.44914,CV,2.5417266e-13,7.026222e-14,8.13799e-14,5.868096e-14,2.417218e-14,0.43170947,645.8353,18.329701999999997,18.57529,17.638823000000002,16.843,16.516,15.594000000000001,16.168,16.587,12.562000000000001
10620,CV J180751.6+055147,271.96537,5.8632800000000005,CV,4.3569603e-11,2.3084338e-11,1.2440518e-11,5.550997e-12,2.0523223e-12,0.28987426,1611034.0,12.328192,12.671433,11.789878,10.997,10.495,10.329,10.21,10.139,9.747
10621,CV J103533.0+055158,158.88763,5.866219999999998,CV,1.3076207999999999e-14,5.844605999999999e-16,2.1524605999999998e-15,3.0448150999999997e-15,4.507806400000001e-15,0.47752157,250.4271,18.775902,18.815506,18.751646,,,,16.942999999999998,16.671,11.943
10622,CV J022301.6+061651,35.75667,6.28103,CV,2.2801897000000004e-14,2.3018055e-15,6.3424624000000005e-15,6.459841e-15,4.9065256e-15,,199.5691,16.892853,16.806566,16.276766000000002,15.382,15.133,14.806,14.639000000000001,14.422,12.707
10623,CV J134855.2+075735,207.23008,7.9599199999999986,CV,2.9444578e-13,9.319536e-14,5.6869955e-14,6.500676999999998e-14,5.543324e-14,0.18035957,5060.047000000001,15.467242,15.433266,15.366956,14.548,14.536,14.831,15.591,15.507,12.279000000000002
10624,CV J180035.5+081013,270.14825,8.17044,CV,1.6680744e-11,8.07815e-12,4.468293e-12,2.3028432e-12,1.3337521e-12,0.75485647,534857.6,16.605036,16.870975,15.964868,14.437999999999999,13.404000000000002,12.595,11.267999999999999,10.747,9.584
10625,CV J101534.6+090442,153.89446,9.07833,CV,6.457346400000001e-12,3.8881797e-12,1.4190386999999996e-12,5.076110399999999e-13,3.0648395e-13,0.7577066,33694.95,18.37426,18.461103,17.687096,15.013,14.765,14.635,15.595,14.981,12.475
10626,CV J210131.2+105251,315.38025,10.88097,CV,1.4804845e-12,6.849302499999999e-13,4.0734687e-13,2.2446817999999998e-13,1.2543379e-13,0.3119367,10110.29,20.512318,20.822376000000002,20.389035999999997,,,,16.942,17.198,12.218
10627,CV J085127.1+114657,132.86328999999998,11.7825,CV,9.309501e-15,2.5790063e-15,1.4763576e-15,1.0793102e-15,6.720386e-16,,19.77669,20.432144,20.303526,19.779701,,,,,,
10628,CV J221402.5+124211,333.51067,12.70319,CV,4.3416571999999996e-11,2.0285225e-11,1.1500831e-11,6.499748e-12,3.8091683e-12,0.25164968,2489207.0,12.334123,12.71411,11.749794999999999,11.069,10.628,10.464,10.481,10.425,10.235
10629,CV J092455.9+132052,141.23308,13.34789,CV,4.3570616e-14,3.5368098000000004e-15,3.2548299999999997e-15,9.423496500000001e-15,1.9528665e-14,0.29218253,3447.046,16.462139999999998,17.752113,15.29679,13.449000000000002,12.795,12.536,12.374,12.179,11.812000000000001
10630,CV J215157.9+140653,327.99138,14.11481,CV,6.729817999999999e-12,5.015401999999999e-12,1.3173047e-12,2.2719011999999997e-13,1.5287303e-13,0.23948565,77482.77,11.885289,11.942053,11.721419000000001,11.675,11.587,11.494000000000002,11.433,11.337,11.2
10631,CV J123225.8+142042,188.1075,14.34508,CV,2.0845041999999999e-13,8.366924400000002e-14,4.5659379999999996e-14,3.76972e-14,2.851478e-14,0.06912094,783.3868,19.684587,19.668936,19.221498,16.512999999999998,16.182000000000002,15.866,15.565999999999999,15.405,12.189
10632,CV J075117.3+144423,117.82221,14.73997,CV,2.7819584999999997e-11,1.5451102e-11,5.892923e-12,2.2410246e-12,1.7078642e-12,0.20545809,431017.8,14.060441,14.204137,13.744009,13.494000000000002,13.200999999999999,12.995999999999999,12.429,12.265,11.712
10633,CV J233325.9+152222,353.358,15.37283,CV,1.1081628e-12,4.2920095e-13,3.1171645e-13,2.0933335000000002e-13,1.2175304000000004e-13,0.25984457,12212.04,18.711737,18.832832,18.431701999999998,,,,15.915999999999999,15.677,12.446
10634,CV J080622.9+152731,121.59571,15.45872,CV,8.589218000000001e-13,2.5676366000000002e-14,1.5474059e-14,8.801844e-15,1.02030146e-13,1.0261832,185296.9,20.919344,20.786837,20.54125,,,,,,
10635,CV J075853.0+161645,119.72096,16.279220000000002,CV,1.7896499e-11,7.1096688e-12,4.493842e-12,3.065552e-12,2.4000348e-12,0.18045622,390911.4,15.450125,15.474298999999998,15.117054000000001,14.654000000000002,14.335999999999999,14.033,13.761,13.392999999999999,12.154000000000002
10636,CV J200736.4+174215,301.9017100000001,17.704279999999994,CV,1.2068849000000001e-11,4.7082455e-12,3.3597300000000003e-12,2.2397560000000007e-12,1.2832737e-12,0.21904431,32716.43,15.180982,15.227509,15.057241000000001,14.862,14.557,13.998,,,
10637,CV J111715.9+175742,169.31637,17.96167,CV,3.3570767e-13,1.4976213e-13,3.851823e-14,2.2486978e-14,1.679841e-14,1.2743027,8220.463,18.569681,18.670246,18.196507,,,,16.282,16.064,12.302
10638,CV J130542.4+180104,196.42671,18.01778,CV,5.5894963e-12,1.3739821000000002e-12,1.2798202e-12,1.0987589e-12,1.0345443999999999e-12,0.19884317,672991.6,15.929189000000001,15.929295999999999,15.908712,15.724,15.62,15.145,15.272,14.607000000000001,11.907
10639,CV J155247.1+185629,238.19658,18.94144,CV,1.1330634e-13,2.0117764e-14,2.1421665e-14,2.8961676e-14,2.9807103e-14,1.0770414,1021.992,16.051320999999998,16.323519,15.517135999999999,14.082,13.783,13.354000000000001,13.718,13.228,11.502
10640,CV J025608.1+192634,44.03375,19.44278,CV,1.4783877e-11,1.2025225e-11,2.5280169e-12,8.409516599999999e-14,4.3912475e-15,0.52257663,683187.3,,,,16.137999999999998,14.26,13.362,13.004000000000001,12.55,12.049000000000001
10641,CV J083619.1+212105,129.07979,21.3515,CV,3.0992316000000004e-12,1.4727590000000001e-12,6.649457500000002e-13,4.8852545e-13,3.2703524999999997e-13,0.14503263,60008.0,17.446669,17.649792,16.869242,16.517,16.082,15.624,14.142999999999999,13.924000000000001,12.165999999999999
10642,J202113.3+213418,305.30542,21.57178,CV,2.5249883e-14,8.21359e-16,6.6976187e-16,4.7090513e-15,1.2154946000000003e-14,0.23268129,1154.708,11.131271,12.259324000000001,9.944077,7.416,6.539,6.117000000000001,5.92,5.74,5.138
10643,CV J230949.1+213517,347.45488,21.58825,CV,1.7519349999999998e-12,5.45329e-13,4.1034046e-13,3.7563195e-13,2.9533792e-13,0.17063983,139762.7,15.365739999999999,16.265694,14.321664000000002,12.665999999999999,12.012,11.814,11.731,11.569,11.317
10644,CV J001949.9+215652,4.95804,21.94781,CV,1.3335158000000004e-12,2.16957e-15,2.0306698e-15,4.4402385999999996e-16,3.3282222e-15,0.08919537,316158.8,12.192287,12.214022,12.057834,12.432,12.295,12.092,11.767000000000001,11.482000000000001,10.63
10645,CV J075505.2+220005,118.77179,22.00142,CV,1.2157382e-11,5.1031753e-12,2.914948e-12,2.0088787e-12,1.4679109e-12,0.18962197,533215.0,13.903448999999998,14.391060999999999,13.110562,11.651,11.067,10.828,10.555,10.277000000000001,9.881
10646,J113014.3+234809,172.55963,23.80253,CV,1.8949010000000002e-14,6.3461745999999995e-15,4.529768e-15,3.7168479999999984e-15,2.9430628e-15,0.28045887,115.4927,20.676628,18.931517000000003,18.464517999999998,16.04,14.753,15.472000000000001,13.959000000000001,13.693,9.193999999999999
10647,CV J191426.0+245643,288.60863,24.94536,CV,1.6573549e-12,2.7545186000000002e-14,1.0715601e-14,3.523184e-14,1.047465e-12,1.2124113,144531.5,19.35979,19.970947,18.435478,14.952,14.345999999999998,14.267999999999999,14.212,14.267999999999999,12.397
10648,CV J110539.7+250628,166.41567,25.10797,CV,5.9505095e-14,1.2083775e-14,1.12475786e-14,1.4574269e-14,1.3367223999999999e-14,0.864541,823.235,16.181139,16.533352,15.579006,13.51,13.094000000000001,12.907,13.49,13.235999999999999,11.834000000000001
10649,J231653.4+254310,349.22283,25.71964,CV,6.6010104999999994e-12,1.2854682e-12,1.1309546e-12,1.5027559999999999e-12,1.7287386999999998e-12,0.101410575,15232.82,9.229718,9.714948,8.557677,7.546,7.058,6.885,6.9079999999999995,6.891,6.806
10650,CV J155930.1+255512,239.87567,25.92017,CV,1.0571135e-12,8.096493000000001e-13,2.7640272000000004e-14,2.4359957999999997e-15,8.600728999999999e-15,0.13761508,52298.34,8.724516,9.910684,7.619795,5.996,5.151,4.809,4.537,4.501,4.412
10651,CV J003005.8+261726,7.524210000000001,26.29069,CV,2.1282811e-13,1.3392094e-13,2.7364348000000003e-14,2.0678698e-14,2.5814481e-14,0.21018377,2375.806,14.848258,14.932691,14.586817000000002,14.652000000000001,14.485,14.344000000000001,13.909,13.735999999999999,11.931
10652,CV J070408.6+262510,106.03612,26.419690000000006,CV,4.635925e-12,2.2800516e-12,8.617415000000001e-13,3.8048552e-13,4.3149832e-13,0.25379765,83466.05,16.894539,16.973864000000003,16.622519,16.434,16.387,16.109,15.747,15.593,12.339
10653,CV J081056.6+280833,122.73604,28.14258,CV,1.0566861e-11,3.975247e-12,2.4906312e-12,1.994866e-12,1.4830461000000002e-12,0.19726707,355392.7,14.016877,14.011964,13.426209,13.165999999999999,12.950999999999999,12.829,12.725999999999999,12.524000000000001,11.904000000000002
10654,CV J114955.7+284507,177.48212,28.75211,CV,1.1219199000000001e-13,3.2498218e-14,1.6013353000000005e-14,9.30668e-15,6.853256e-15,0.33713442,550.5258,18.882820000000002,18.973312,18.68269,16.494,16.006,15.998,,,
10655,CV J020348.6+295926,30.9525,29.99056,CV,1.3321754e-12,7.115788499999999e-13,2.0798577e-13,1.1562398e-13,8.1635206e-14,1.077943,3535.8459999999995,15.78488,16.006207,15.321997,14.21,13.924000000000001,13.624,13.639000000000001,13.327,11.823
10656,J131028.6+322043,197.61954,32.34539,CV,6.7594185e-12,3.2615755e-12,1.3931239e-12,9.32029e-13,7.043734e-13,0.044013813,425562.7,19.45711,19.652739,18.7496,16.339000000000002,15.542,14.699000000000002,12.585999999999999,11.46,8.381
10657,CV J195436.7+322155,298.65308,32.36531,CV,1.2811663e-12,4.6435056e-13,3.6606086e-13,2.361548e-13,1.5467053e-13,0.30539596,18793.72,14.337101,14.714728,13.778118,13.123,12.755,12.618,12.618,12.683,12.665999999999999
10658,CV J012539.3+322309,21.41408,32.38586,CV,5.4618896e-13,2.1374113000000002e-13,7.983999e-14,1.0429069999999999e-13,1.1540184e-13,0.118736416,2130.609,16.826992,16.965916,16.441448,13.225999999999999,13.145,13.1,14.700999999999999,14.384,12.505999999999998
