Name,RAJ2000,DEJ2000,Gal_l,Gal_b,Size,Signif,Pivot_E,Flux,F1,F2,F3,F4,F5,F6,F7,F8,PL_Index,LP_Index,LP_SigCurv,Var_Indx,ASSOC1,Class,HR1,HR2,HR3
4FGL J1453.4-5858 ,223.3604,-58.9685,318.09995,0.26264417,0.085,5.7171187,4479.3926,1.0243584e-11,1.2775152e-11,2.724162e-12,1.5872444e-12,1.6820034e-12,8.7158395e-13,2.3490013e-13,6.4478316e-13,4.3190272e-13,2.3731737,2.3717644,0.06950468,6.283467,SNR G318.2+00.1             ,SPP,-0.8142113,0.020174306,-0.21449885
4FGL J1503.6-4146 ,225.9135,-41.781,327.78787,14.621769,0.0768,4.7573543,3265.5515,2.0052556e-12,3.4019828e-14,2.8694175e-13,1.5157873e-13,4.9130134e-13,1.8389282e-13,2.2388398e-13,6.516952e-14,8.6061675e-13,2.1051757,2.099565,0.06880333,7.9429655,SNR G327.6+14.6             ,SPP,-0.35845163,-0.019035581,0.34431678
4FGL J1508.9-4110 ,227.2484,-41.1681,329.00006,14.637994,0.3022,7.5889134,852.8122,2.5140714e-12,8.628553e-16,4.9127445e-13,7.4170634e-13,7.002863e-13,1.1663699e-13,5.014671e-15,9.2801585e-17,3.409994e-19,2.608346,2.3521214,4.559577,8.865171,SNR G330.0+15.0             ,SPP,0.20226958,-0.70379585,-0.20002875
4FGL J1518.9-5903c,229.7465,-59.0506,320.91812,-1.4314346,0.1779,4.33194,920.6773,1.3286663e-11,3.0658177e-11,1.0936478e-11,1.6335171e-12,5.7188894e-13,7.4604163e-13,3.9060924e-14,9.417055e-14,1.2966595e-15,2.8420196,2.811832,0.5423111,6.107796,SNR G320.6-01.6             ,SPP,-0.9244235,0.21181932,-0.8051278
4FGL J1548.4-5344c,237.1109,-53.7391,327.30936,0.53711826,0.0561,5.5260005,2619.3335,1.0083563e-11,3.3165992e-15,2.0760904e-12,1.980492e-12,2.5339474e-12,1.1683466e-12,3.6091434e-13,1.9161243e-17,1.26361715e-17,2.5307267,2.6933515,3.7333481,5.6842027,SNR G327.4+00.4             ,SPP,-0.024363916,-0.24725845,0.0008160334
4FGL J1550.8-5424c,237.7135,-54.4016,327.1719,-0.20114686,0.1065,5.4955792,1740.6726,7.836703e-12,2.7659812e-15,2.1556296e-14,1.8091612e-12,3.1487378e-12,5.427908e-13,4.1009976e-16,7.984921e-19,2.201245e-17,2.6123462,2.7480698,5.300531,4.5317354,SNR G327.2-00.1             ,SPP,0.9734688,-0.7057364,0.33701557
4FGL J1558.9-5220c,239.7309,-52.3452,329.41125,0.61229074,0.1114,4.955165,2524.2004,6.0917547e-12,4.480673e-12,3.8106224e-12,8.159868e-13,2.7047448e-12,1.2134343e-12,9.440027e-16,1.9598774e-16,5.791472e-14,2.5926113,2.6704752,3.6934881,12.722608,SNR G329.7+00.4             ,SPP,-0.82080567,-0.3802116,-0.08278823
4FGL J1601.3-5224 ,240.3429,-52.4019,329.65732,0.32543454,0.1205,6.4297647,1110.4312,3.2004545e-11,2.482761e-15,4.0125663e-12,1.164175e-11,4.188935e-12,6.002959e-13,2.9459098e-14,6.9221286e-17,2.3739465e-18,2.6793203,3.097473,5.0609236,8.441785,SNR G329.7+00.4             ,SPP,0.4871175,-0.73859483,-0.5292641
4FGL J1628.2-4848c,247.0727,-48.8002,335.23013,-0.016264195,0.1839,7.8643312,2085.0825,1.7318659e-11,1.4190825e-15,5.3937347e-15,3.1948962e-12,4.8542954e-12,1.6391749e-12,1.6764839e-13,5.3003116e-15,3.3514003e-17,2.5796275,2.6481357,4.2189674,6.7676516,SNR G335.2+00.1             ,SPP,0.9957443,-0.45634273,0.3509467
4FGL J1633.0-4746e,248.259,-47.77,336.52115,0.11664723,,28.709911,6489.9653,2.5329946e-10,3.980829e-13,3.9529827e-11,5.0450474e-11,4.3588425e-11,3.3357872e-11,2.514266e-11,2.04555e-11,1.3929575e-11,2.1759703,2.2378004,3.3685653,16.837374,HESS J1632-478              ,SPP,0.116427876,0.28861043,0.06304318
4FGL J1638.5-4657c,249.6466,-46.9503,337.7602,-0.02507088,0.0536,12.928745,3196.2747,2.8242351e-11,2.1770858e-11,4.4431157e-14,4.869702e-15,9.235687e-12,5.4472854e-12,1.507635e-12,3.017464e-14,8.780222e-15,2.471917,2.483457,5.151902,12.22219,SNR G337.8-00.1             ,SPP,-0.9995537,-0.13874742,0.99392843
4FGL J1640.7-4631e,250.18,-46.53,338.31717,-0.018589921,,19.601452,17297.793,4.282548e-11,2.9453097e-13,5.187154e-13,3.147723e-12,4.879647e-12,6.3115845e-12,6.310725e-12,1.125184e-11,8.426705e-12,1.8818215,1.8710613,0.42918485,6.1638293,SNR G338.3-0.0              ,SPP,0.58937,0.6605911,0.6535932
4FGL J1641.0-4619 ,250.2555,-46.3233,338.50653,0.07926371,0.0283,16.21552,2702.44,5.7348154e-11,1.5972931e-13,2.1692403e-11,1.3321998e-11,1.224815e-11,5.687696e-12,1.8032627e-12,6.9511324e-13,9.334589e-18,2.503477,2.593368,5.130965,10.4204855,SNR G338.5+00.1             ,SPP,-0.24251159,-0.19878802,-0.27898288
4FGL J1642.1-5428e,250.538,-54.477,332.4843,-5.43029,,8.640473,2809.5776,1.20532855e-11,4.8635314e-16,3.949664e-12,1.4049554e-12,2.4912832e-12,8.752781e-13,1.1750497e-12,1.2426671e-12,1.3952579e-12,2.1501245,2.1506124,0.28733972,15.810609,SNR G332.5-05.6             ,SPP,-0.4752838,0.13860187,-0.08215333
4FGL J1704.1-4140 ,256.0266,-41.6749,344.73007,-0.17876287,0.0999,5.44998,3151.4348,1.3137322e-11,3.382718e-17,2.3629833e-12,3.7837793e-12,2.2645434e-12,1.9034405e-12,6.846532e-13,8.076813e-17,1.1353662e-15,2.406941,2.5940862,2.173016,8.671745,SNR G344.7-00.1             ,SPP,0.23113865,0.06669069,-0.1176542
4FGL J1712.5-4642 ,258.134,-46.7046,341.59402,-4.3931174,0.1946,8.616789,1048.8702,1.0162327e-11,8.685819e-17,3.891295e-12,3.208489e-12,1.1855662e-12,3.2465916e-13,4.211005e-14,1.5871947e-17,1.9407624e-13,2.7307446,2.7699099,2.6957898,11.089034,SNR G343.0-06.0             ,SPP,-0.096183814,-0.52744573,-0.64116645
4FGL J1715.8-4549 ,258.967,-45.8225,342.6496,-4.348496,0.1576,7.9750032,1374.151,4.867944e-12,1.5739131e-13,7.0827526e-14,1.2170564e-12,1.4493829e-12,3.9568777e-13,8.363152e-14,3.3308737e-14,3.5365512e-15,2.60361,2.556044,3.8399472,10.626187,SNR G343.0-06.0             ,SPP,0.68418634,-0.47744632,0.1992231
4FGL J1718.3-4445 ,259.5895,-44.7531,343.77927,-4.0913744,0.0737,4.974273,2708.345,7.1092563e-12,2.7901467e-14,1.931372e-12,1.3820281e-12,8.654757e-13,5.751732e-13,1.0453051e-13,1.4198858e-13,6.50544e-17,2.531516,2.604985,1.6551585,7.5993056,SNR G343.0-06.0             ,SPP,-0.17276064,-0.02595083,-0.36393777
4FGL J1719.2-2943 ,259.8246,-29.7332,356.1999,4.372802,0.0659,4.181354,14007.662,2.2999404e-12,3.461649e-16,1.778663e-12,7.636372e-17,1.8902456e-13,4.650909e-13,3.787442e-13,1.8952094e-13,1.4241899e-12,1.7656378,1.7999374,0.42736012,6.2951465,SNR G356.2+04.5             ,SPP,-0.99991417,0.6907272,-0.26528665
4FGL J1719.7-4500 ,259.9422,-45.0058,343.71436,-4.440839,0.1134,5.9790993,2698.1707,3.3763263e-12,1.10870285e-14,1.4090705e-14,8.6782095e-13,7.676908e-13,6.1085365e-13,2.6300864e-13,5.340589e-18,3.8852342e-17,2.4090874,2.3284483,2.2038398,9.716319,SNR G343.0-06.0             ,SPP,0.9436108,0.064680494,0.30103114
4FGL J1720.2-4757 ,260.0742,-47.9557,341.32565,-6.188306,0.2303,5.839287,800.3172,4.4378837e-12,1.5862898e-13,2.2798972e-12,1.7716806e-12,5.8641346e-13,1.7063239e-13,3.2100885e-14,4.5662243e-18,1.4133708e-16,2.792134,2.8031068,3.221674,8.398643,SNR G343.0-06.0             ,SPP,-0.15838785,-0.48618767,-0.67395514
4FGL J1720.7-4629 ,260.1973,-46.4955,342.58423,-5.4323997,0.1717,5.6540413,854.72723,5.584498e-12,5.3725762e-15,7.7926523e-16,1.9769672e-12,6.662094e-13,5.7878466e-14,1.407193e-16,1.5326742e-17,1.6465254e-16,2.8301988,2.9319487,3.4490201,4.791653,SNR G343.0-06.0             ,SPP,0.9937958,-0.83973765,-0.46392652
4FGL J1721.7-4709 ,260.4281,-47.1505,342.12997,-5.932029,0.1133,6.842065,2295.759,2.8128003e-12,7.8326444e-16,5.877984e-13,2.4977215e-13,8.62843e-13,3.8830172e-13,4.021097e-13,1.9267353e-18,8.1632754e-17,2.3774424,2.1865585,2.2283056,7.0519586,SNR G343.0-06.0             ,SPP,-0.40413666,-0.043810304,0.32747537
4FGL J1722.6-4529 ,260.6554,-45.4932,343.5959,-5.130568,0.0532,15.272691,1714.4232,7.5545655e-12,4.1058313e-15,3.1452835e-12,1.6893343e-12,2.0665954e-12,1.2461592e-12,2.0372586e-13,8.6940986e-14,2.337614e-16,2.372785,2.2241058,4.569207,19.206852,SNR G343.0-06.0             ,SPP,-0.30174384,-0.14701842,-0.15784
4FGL J1722.9-4427 ,260.7366,-44.4584,344.48737,-4.596636,0.1176,4.0623317,2016.056,4.865629e-12,1.728184e-15,8.001257e-14,1.4971046e-12,4.0105161e-13,2.9470537e-13,2.0733214e-13,6.0804853e-15,6.806935e-14,2.5326886,2.68565,1.0065619,6.48813,SNR G343.0-06.0             ,SPP,0.89645505,0.11776283,-0.2717629
4FGL J1726.0-2843 ,261.5205,-28.7209,357.87427,3.720534,0.0927,5.346116,5043.374,5.619258e-12,1.3110137e-15,4.8798222e-12,9.572182e-13,9.474485e-13,5.1483926e-13,7.008026e-13,5.4680896e-13,1.3909012e-14,2.1867769,2.1676052,0.55176705,9.622814,SNR G358.0+03.8             ,SPP,-0.672093,0.30075005,-0.45923626
4FGL J1727.0-3835 ,261.7512,-38.5843,349.78973,-1.9392118,0.1746,5.5636907,1029.2567,7.1393434e-12,1.649766e-14,1.5472862e-12,2.2703796e-12,1.0869778e-12,8.5538164e-14,1.5175917e-13,5.10846e-18,3.34396e-16,2.6457734,2.8919423,3.3475895,12.028607,SNR G350.0-02.0             ,SPP,0.18428943,-0.64161295,-0.48491234
4FGL J1728.0-4606 ,262.0159,-46.1078,343.61075,-6.260648,0.04,22.351734,1231.8684,1.0134534e-11,1.0651843e-15,1.6987289e-12,2.5963084e-12,2.888008e-12,1.2921577e-12,1.2248606e-13,1.4887178e-17,4.8975227e-17,2.4100356,2.158869,6.6129875,4.7867084,SNR G343.0-06.0             ,SPP,0.20868084,-0.34242705,0.00088563404
4FGL J1731.2-3234 ,262.8167,-32.575,355.27698,0.6607439,0.0406,14.622713,1931.123,1.8714369e-11,7.3587853e-17,9.395695e-13,3.293466e-12,5.545777e-12,3.5769558e-12,3.3452703e-13,3.521668e-17,1.4999384e-16,2.5378737,2.2516932,6.365209,5.7384057,SNR G355.4+00.7             ,SPP,0.5560506,-0.17280406,0.38160056
4FGL J1731.7-3445 ,262.9357,-34.7609,353.5029,-0.6201528,0.1153,4.054718,8459.83,6.266432e-12,1.1437145e-12,5.223351e-12,1.2996574e-12,5.239136e-13,1.064008e-12,4.276298e-13,1.0003364e-12,6.4579814e-13,2.060024,2.0547216,0.90760595,9.694783,SNR G353.6-00.7             ,SPP,-0.6609614,0.6525643,-0.52789426
4FGL J1735.9-3342 ,263.9853,-33.7015,354.86386,-0.77305466,0.0512,6.3742986,21726.541,4.736411e-12,2.7303765e-14,3.1435447e-13,5.7289904e-13,5.03586e-13,6.10219e-13,6.4354885e-13,1.9540602e-12,1.5115671e-12,1.7446797,1.7170572,0.30716333,10.646263,SNR G354.8-00.8             ,SPP,0.25284454,0.7286285,0.32900926
4FGL J1739.5-3043 ,264.8859,-30.7293,357.78174,0.17593834,0.0548,5.06999,3859.7698,5.3784074e-12,2.1009628e-13,2.5337327e-14,1.5622149e-12,1.2928575e-12,1.970552e-12,3.3319545e-14,3.88934e-17,2.4843208e-18,2.4896095,2.5221539,3.710203,17.790928,SNR G357.7+00.3             ,SPP,0.7380649,0.2156818,0.34993416
4FGL J1739.6-3155 ,264.9101,-31.9207,356.7841,-0.47562146,0.4397,6.701955,1272.5813,2.580388e-11,8.493894e-16,1.4745668e-11,6.912827e-12,2.556858e-12,4.012482e-13,3.408814e-13,2.5066806e-13,1.4247025e-16,2.6765544,2.9992962,2.835185,7.2830215,SNR G356.3-00.3             ,SPP,-0.36167717,-0.4406231,-0.7356314
4FGL J1746.2-3342c,266.5586,-33.7033,355.99493,-2.590946,0.087,5.944704,3941.0417,6.875328e-12,3.7284737e-19,1.28097165e-14,2.758333e-12,9.575653e-13,6.67914e-13,7.784947e-13,5.5478614e-13,2.9919657e-13,2.2670777,2.2919958,0.5651399,13.38141,SNR G355.9-02.5             ,SPP,0.99075466,0.3527253,-0.07094889
4FGL J1756.6-2352 ,269.1652,-23.8717,5.615777,0.46642014,0.1218,7.1268225,3345.0637,1.5458348e-11,1.5701246e-11,4.387923e-12,1.940591e-12,2.5521965e-12,1.4756625e-12,9.25105e-13,6.0359346e-13,2.2642148e-15,2.4299376,2.5583894,2.1781425,9.367996,SNR G005.5+00.3             ,SPP,-0.82382095,0.08137493,-0.12192995
4FGL J1757.7-2337 ,269.4382,-23.6244,5.9550467,0.3742167,0.1131,8.001438,4658.3696,1.3014849e-11,3.37631e-13,3.934154e-14,3.7246135e-12,3.178845e-12,2.3915845e-12,5.737841e-13,1.0500768e-12,2.0201976e-19,2.320572,2.358469,2.4742417,8.544104,SNR G006.1+00.5             ,SPP,0.8161821,0.11628672,0.24023195
4FGL J1804.7-2144e,271.191,-21.735,8.39739,-0.09483671,,13.944958,17649.701,9.896778e-11,1.802911e-12,5.6861334e-12,1.9482416e-11,1.1691009e-11,1.37987816e-11,1.5675442e-11,1.9389988e-11,1.1454803e-11,1.9510821,1.9322052,1.0745503,16.190796,HESS J1804-216              ,SPP,0.44466898,0.61387277,0.2411544
4FGL J1810.3-1925e,272.59,-19.43,11.048331,-0.117804974,,10.005826,2103.8457,5.3101842e-11,2.545927e-14,7.500007e-12,1.1317512e-11,1.4694457e-11,5.4879287e-12,4.0591887e-12,5.9318327e-15,2.2772479e-14,2.3371854,2.4979644,4.735142,15.916664,HESS J1809-193              ,SPP,0.20124452,-0.21203864,0.12596773
4FGL J1811.5-1844 ,272.8936,-18.7469,11.785129,-0.0398929,0.2363,9.625321,1458.3958,2.388646e-11,1.3842914e-11,1.4864496e-12,9.43092e-12,5.5533694e-12,1.21984e-12,6.5137914e-16,3.7854117e-13,2.3843555e-20,2.625563,2.8275125,6.30868,7.403352,SNR G012.0-00.1             ,SPP,-0.23822199,-0.55286837,-0.23421258
4FGL J1813.1-1737e,273.29,-17.62,12.954411,0.17108494,,32.705486,2355.3792,1.6371944e-10,3.9675534e-11,3.3779233e-11,3.8214598e-11,3.1050343e-11,1.6409889e-11,8.223025e-12,7.910143e-12,2.7755764e-12,2.3350363,2.410527,5.491898,9.417655,HESS J1813-178              ,SPP,-0.315576,0.02347278,-0.12774864
4FGL J1817.2-2400 ,274.3086,-24.0142,7.780412,-3.709181,0.0836,4.642907,2669.9214,4.5062808e-12,1.6558625e-14,1.3847187e-14,1.7009388e-13,8.192045e-13,3.8931347e-13,2.8952096e-13,9.203064e-14,9.24016e-18,2.361081,2.3193736,1.789769,11.922528,SNR G007.7-03.7             ,SPP,0.6966997,-0.030400837,0.78128034
4FGL J1818.6-1533 ,274.6579,-15.5615,15.388777,-0.0011248644,0.0698,16.181215,1625.8517,5.5637425e-11,9.647149e-12,8.480353e-12,1.9875327e-11,1.0233593e-11,3.279258e-12,4.9370637e-13,2.9279292e-17,3.1070746e-16,2.6940677,2.82767,7.176319,9.601025,SNR G015.4+00.1             ,SPP,0.04599197,-0.46125436,-0.3387244
4FGL J1818.6-1455c,274.6746,-14.9189,15.962477,0.28881627,0.1789,5.5175114,1127.438,2.1663248e-11,4.242429e-12,1.2653007e-11,5.9928434e-12,2.869284e-12,1.2808046e-13,9.599216e-16,2.7611904e-15,4.5679448e-17,2.8551404,3.0519226,3.2948833,7.394884,SNR G015.9+00.2             ,SPP,-0.47633955,-0.9121641,-0.72294396
4FGL J1821.1-1422 ,275.2866,-14.3715,16.724552,0.0252012,0.0512,12.112205,1682.0424,4.3853216e-11,1.5626094e-11,1.0741779e-11,1.2662943e-11,7.0980305e-12,2.1648807e-12,6.17147e-13,2.469252e-13,7.298831e-17,2.680762,2.7578015,3.6597269,3.1220543,SNR G016.7+00.1             ,SPP,-0.35113102,-0.4018055,-0.40633178
4FGL J1821.4-1516 ,275.3572,-15.2667,15.966827,-0.45636562,0.1533,6.8757,1163.2375,2.2321886e-11,3.610997e-15,3.225836e-13,1.0260119e-11,3.668191e-12,8.6990777e-13,4.09731e-14,2.5132584e-17,5.4266337e-17,2.8496916,2.8884056,4.5334635,11.34398,SNR G016.0-00.5             ,SPP,0.9383743,-0.602146,-0.3959715
4FGL J1823.6-2345 ,275.9047,-23.7529,8.695427,-4.877789,0.2622,4.795176,2515.3005,4.16727e-12,9.624471e-15,2.069161e-12,6.4494845e-13,5.6926637e-13,3.495036e-13,2.896778e-13,2.4672115e-13,6.1673614e-14,2.3249414,2.3535523,0.75303084,15.071893,SNR G008.7-05.0             ,SPP,-0.52642334,0.2175941,-0.38384697
4FGL J1824.1-1304 ,276.0322,-13.072,18.211979,-0.0042965817,0.2457,5.955192,1238.9852,2.3782446e-11,7.7450634e-15,1.153332e-13,9.034534e-12,5.6016337e-12,4.8849835e-16,1.5704295e-16,1.10195e-13,1.0474109e-17,2.8751426,3.1924899,5.0145426,14.304414,SNR G018.1-00.1             ,SPP,0.97312003,-0.9611935,-0.24047945
4FGL J1828.0-1133 ,277.0106,-11.5584,19.996693,-0.14374775,0.0834,12.720577,1674.0703,2.9039767e-11,2.848415e-15,3.6611483e-15,8.501978e-12,8.655088e-12,2.080461e-12,2.703143e-13,2.5555878e-13,3.1951821e-15,2.6324248,2.6973083,6.0481696,6.8528023,SNR G020.0-00.2             ,SPP,0.9984699,-0.53712165,0.12814105
4FGL J1829.3-1614 ,277.3478,-16.2419,15.9977,-2.6058545,0.0522,4.6131463,11462.387,3.1214486e-12,1.720871e-12,1.6798752e-14,1.5528591e-16,2.735902e-13,4.4922285e-13,8.448029e-13,2.8292586e-13,1.2850333e-12,1.7910049,1.9270582,0.74657744,21.774939,SNR G016.2-02.7             ,SPP,-0.9998213,0.7043134,0.9786011
4FGL J1829.4-1256 ,277.3543,-12.95,18.92004,-1.0873206,0.0946,8.904447,2018.5886,1.0644281e-11,5.3120014e-14,1.3579849e-14,2.0640605e-12,4.6531355e-12,1.3757275e-12,9.1850275e-23,2.8138532e-13,5.193818e-15,2.6221147,2.4691522,4.7461534,5.5670004,SNR G018.9-01.1             ,SPP,0.93739337,-0.4747868,0.48741394
4FGL J1831.8-1503 ,277.9742,-15.0651,17.32141,-2.5981252,0.1092,4.99004,2604.7588,2.3229944e-12,1.331807e-15,9.58834e-18,2.1270857e-14,1.1226111e-12,5.40255e-13,1.876136e-15,1.1831551e-13,1.1401815e-17,2.445771,2.33643,3.308193,8.6674185,SNR G017.4-02.3             ,SPP,0.8813568,-0.25919768,0.97475666
4FGL J1832.3-1433 ,278.0929,-14.5588,17.824179,-2.4668818,0.0832,5.089884,2474.2463,7.0684717e-12,5.5745535e-14,6.49486e-14,3.4943736e-13,1.3456002e-12,4.3503683e-13,7.0406257e-13,7.1029197e-16,1.10058075e-16,2.3838344,2.16256,1.8739828,7.7867813,SNR G017.8-02.6             ,SPP,0.48655158,-0.08279942,0.7141264
4FGL J1834.5-0846e,278.64,-8.78,23.201801,-0.27995965,,23.495928,4619.7344,8.751995e-11,7.64344e-12,1.6094615e-11,8.150795e-12,1.4041773e-11,1.5963206e-11,1.0014466e-11,1.0021379e-11,8.298696e-12,2.1031914,2.0596452,2.2035391,5.0477347,W 41                        ,SPP,-0.4887997,0.4387873,0.24545352
4FGL J1840.0-0341 ,280.0038,-3.6885,28.347155,0.8545046,0.0708,9.542726,2051.9385,8.997824e-12,8.725148e-12,2.4305658e-14,1.9218128e-12,3.6140923e-12,1.6930497e-12,8.926049e-18,2.378017e-17,1.2130797e-13,2.6030157,2.3968155,5.1149936,11.038829,SNR G028.8+01.5             ,SPP,-0.63981545,-0.3619647,0.46338174
4FGL J1840.0-0411 ,280.0121,-4.1941,27.901451,0.61558646,0.0441,14.524588,2136.1987,1.7766769e-11,1.0855725e-12,3.9619084e-13,4.104588e-12,5.690898e-12,3.6290224e-12,7.2449956e-13,3.4888076e-13,1.08600656e-13,2.4114969,2.1663914,4.3846607,6.7029824,SNR G027.8+00.6             ,SPP,0.46950588,-0.095108874,0.381132
4FGL J1840.8-0453e,280.21,-4.89,27.373135,0.12153206,,20.500504,2715.8364,7.0789936e-11,1.0068927e-11,5.002454e-13,1.6923157e-11,1.8404705e-11,7.521971e-12,3.467682e-12,2.34096e-12,1.4740519e-12,2.3591304,2.5587394,5.337273,6.4775085,Kes 73                      ,SPP,0.23111849,-0.15988785,0.2556926
4FGL J1842.2-0751 ,280.571,-7.8522,24.902767,-1.5523806,0.1017,4.7737355,3517.0186,6.8690886e-12,7.271094e-13,1.0070956e-15,3.6233405e-13,1.3602622e-12,7.6959885e-13,3.0257456e-13,1.672435e-13,5.5121055e-13,2.3157156,2.3866737,1.2102784,7.796489,SNR G025.1-02.3             ,SPP,-0.33544156,-0.046484683,0.74007857
4FGL J1845.8-0831 ,281.4506,-8.5185,24.70631,-2.6309984,0.0541,13.864124,1593.295,9.2215575e-12,2.2785354e-13,2.0232318e-12,2.3450601e-12,2.5283543e-12,1.4678543e-12,3.6189598e-13,6.4337413e-18,4.6990278e-17,2.4312928,2.1859896,4.0392103,11.363308,SNR G025.1-02.3             ,SPP,0.020446423,-0.16029826,-0.0011674305
4FGL J1850.3-0031 ,282.5968,-0.5228,32.346855,-0.0046124286,0.165,8.640548,1949.1534,1.786042e-11,1.13727925e-11,4.6683265e-12,6.1902237e-12,5.433351e-12,1.7093513e-12,2.283109e-15,4.828705e-17,3.4198701e-15,2.5863698,2.68975,4.8657756,11.995143,SNR G032.4+00.1             ,SPP,-0.44310844,-0.52087486,-0.20626865
4FGL J1851.8-0007c,282.9698,-0.1225,32.8732,-0.15404028,0.2356,5.2821116,1683.6302,1.5023717e-11,1.7400246e-12,2.3010621e-12,3.8645883e-12,3.984223e-12,1.0074219e-12,1.3555799e-13,3.277444e-16,1.0691412e-14,2.5615866,2.8337622,3.1385584,11.235844,SNR G032.8-00.1             ,SPP,-0.022325527,-0.5540514,-0.09195616
4FGL J1852.4+0037e,283.1,0.63,33.60228,0.07321873,,17.903454,2119.0784,8.912158e-11,6.7646093e-12,2.190872e-11,2.2945515e-11,1.9699522e-11,7.2656794e-12,3.769351e-12,1.0894023e-12,2.127139e-12,2.3582327,2.464045,4.30651,12.922344,Kes 79                      ,SPP,-0.11096361,-0.23803103,-0.186796
4FGL J1857.6+0212 ,284.4192,2.2024,35.603165,-0.38292584,0.0441,14.247137,1937.2881,4.7788166e-11,5.2873008e-15,1.05719634e-11,8.395645e-12,1.3123207e-11,3.2007676e-12,2.5288352e-13,3.570664e-19,8.328843e-18,2.5315132,2.8389761,9.817614,2.4980016,SNR G035.6-00.4             ,SPP,-0.11498537,-0.58331656,-0.067260824
4FGL J1858.3+0209 ,284.5767,2.1529,35.630997,-0.54554856,0.0488,4.6162934,10212.703,1.0603524e-11,7.54722e-16,1.1454871e-13,3.986899e-12,1.4819976e-12,1.9724255e-12,1.2204394e-12,3.128517e-17,1.0086778e-12,2.1754377,2.2651138,0.875277,9.555332,SNR G035.6-00.4             ,SPP,0.9437846,0.36597595,0.06533667
4FGL J1903.8+0531 ,285.9748,5.5213,39.264397,-0.24464566,0.0661,11.900496,2707.7224,3.4818884e-11,9.0940486e-14,2.2402545e-11,1.1777127e-11,6.0667e-12,2.4290778e-12,1.2686488e-12,4.9094496e-13,4.150211e-14,2.501351,2.6505866,3.3454592,15.180147,SNR G039.2-00.3             ,SPP,-0.3126982,-0.18312633,-0.55559784
4FGL J1906.2+0631 ,286.562,6.5262,40.425236,-0.30215716,0.3063,2.767622,1174.9941,1.31903264e-11,2.5933424e-11,3.845294e-14,3.1563955e-12,2.477183e-12,2.660429e-13,1.0427708e-15,1.1592397e-13,1.6244809e-13,2.5597465,3.1934884,3.4984763,9.958353,SNR G040.5-00.5             ,SPP,-0.78327614,-0.7321791,-0.07586646
4FGL J1908.6+0915e,287.16,9.26,43.12494,0.43006942,,7.1409135,2038.7324,2.4192101e-11,1.5412093e-12,1.7066265e-11,7.009295e-12,5.3992943e-12,3.2541357e-12,1.9298623e-12,3.1059332e-13,1.8187456e-12,2.2323575,2.3841527,3.2405713,6.805881,SNR G042.8+00.6             ,SPP,-0.4527573,0.008747752,-0.38928777
4FGL J1916.3+1108 ,289.0805,11.1415,45.667995,-0.37323213,0.2884,11.05895,2252.692,2.5115094e-11,2.3088245e-13,1.172565e-11,8.209525e-12,5.9689393e-12,1.4361666e-12,4.2934872e-13,3.0249647e-13,4.7671845e-17,2.4986873,2.7656326,4.7205076,16.243063,SNR G045.7-00.4             ,SPP,-0.18580763,-0.46711937,-0.43575376
4FGL J1918.1+1215c,289.546,12.2607,46.870567,-0.25388977,0.2477,8.612101,1186.4313,1.8274255e-11,8.226496e-12,1.9823336e-12,6.253082e-12,3.892559e-12,4.7898713e-13,5.7005e-17,8.072845e-14,5.5677465e-19,2.6637583,2.8728213,6.048721,9.363664,SNR G046.8-00.3             ,SPP,-0.24029699,-0.74854857,-0.30648103
4FGL J1926.7+3027 ,291.7,30.4656,63.926758,6.505592,0.2415,5.623637,797.20734,2.615676e-12,3.3174162e-15,1.4520093e-12,8.988911e-13,3.6396743e-13,9.637562e-14,6.1934685e-17,9.6114245e-14,3.5305185e-18,2.6126595,2.7214317,4.324107,13.428817,SNR G065.3+05.7             ,SPP,-0.2363569,-0.30801386,-0.6724618
4FGL J1928.8+3126 ,292.2197,31.4389,65.00256,6.565396,0.0949,4.746165,1516.1011,3.048007e-12,7.300467e-18,7.109317e-13,1.0638173e-12,1.9527395e-13,2.8425184e-13,1.4858642e-13,6.6353778e-18,6.696517e-14,2.4606037,2.6165874,1.6924791,12.270164,SNR G065.3+05.7             ,SPP,0.19883199,0.37822613,-0.47719643
4FGL J1934.3+1859 ,293.5848,18.9979,54.645687,-0.4679889,0.1899,8.824206,1080.6033,2.1728128e-11,1.8690444e-12,6.6349795e-12,8.513542e-12,2.7111516e-12,2.0521945e-13,1.9040139e-13,7.4145347e-17,2.511339e-16,2.6692584,3.1780586,5.7142625,11.968141,SNR G054.4-00.3             ,SPP,0.0005593296,-0.7452755,-0.65963054
4FGL J1937.0+3003 ,294.2705,30.0571,64.62466,4.357705,0.1426,4.9746623,1415.6355,3.883766e-12,5.610939e-18,1.0739548e-12,1.159871e-12,4.9800783e-13,7.466822e-14,1.7093026e-13,1.0933138e-13,1.8510426e-18,2.5258598,2.6148586,1.3275036,5.0078363,SNR G065.2+05.7             ,SPP,0.038458847,-0.16774727,-0.500505
